Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft),,
20/03/24, 8:19 AM GMT-4,585,1.802446359,17.95661183,44.25756186,-73.09831006,15.41212681,460.8964337,,
20/03/24, 8:19 AM GMT-4,586,1.80863898,21.10942448,44.25765137,-73.09830134,15.40701583,462.396551,,
20/03/24, 8:19 AM GMT-4,587,1.815652275,24.61001126,44.25775274,-73.09829119,15.39538275,463.2802017,,
20/03/24, 8:19 AM GMT-4,588,1.823353073,27.51211534,44.25786407,-73.09828071,15.38504659,464.3018357,,
20/03/24, 8:19 AM GMT-4,589,1.831760724,30.08988824,44.25798579,-73.09827354,15.39565496,467.1577507,,
20/03/24, 8:19 AM GMT-4,590,1.840857305,32.55704055,44.25811754,-73.09826804,15.38214457,469.6257213,,
20/03/24, 8:19 AM GMT-4,591,1.85059569,34.77921435,44.25825863,-73.09826439,15.38764823,472.0638274,,
20/03/24, 8:19 AM GMT-4,592,1.860639922,36.14501191,44.25840416,-73.09826211,15.38951302,475.0015751,,
20/03/24, 8:19 AM GMT-4,593,1.871098257,37.80735431,44.2585557,-73.09826032,15.39361808,476.6671011,,
20/03/24, 8:19 AM GMT-4,594,1.881739289,38.78641074,44.25870989,-73.09826153,15.39497913,477.6466195,,
20/03/24, 8:19 AM GMT-4,595,1.892499832,39.22053479,44.25886579,-73.09826534,15.40882117,477.0660582,,
20/03/24, 8:19 AM GMT-4,596,1.903544765,39.97578154,44.25902561,-73.09827707,15.42329525,475.7695972,,
20/03/24, 8:19 AM GMT-4,597,1.914493107,40.68413816,44.2591838,-73.09829392,15.40097245,473.4589626,,
20/03/24, 8:20 AM GMT-4,598,1.925638253,41.13719319,44.25934409,-73.09832142,15.39094604,470.7762532,,
20/03/24, 8:20 AM GMT-4,599,1.936749816,41.56858661,44.2595034,-73.09835395,15.37254995,468.5405084,,
20/03/24, 8:20 AM GMT-4,600,1.948420817,42.2481905,44.25966989,-73.09839537,15.39242755,465.0726193,,
20/03/24, 8:20 AM GMT-4,601,1.960456368,42.87644991,44.25984079,-73.09844395,15.42081876,461.8752282,,
20/03/24, 8:20 AM GMT-4,602,1.972414291,43.22244698,44.26001081,-73.09849062,15.44905822,459.5696018,,
20/03/24, 8:20 AM GMT-4,603,1.984854165,43.81153031,44.26018865,-73.09853162,15.46614958,456.3396939,,
20/03/24, 8:20 AM GMT-4,604,1.996722803,43.68599362,44.26035745,-73.09857763,15.47882926,453.4791005,,
20/03/24, 8:20 AM GMT-4,605,2.008847383,43.60912198,44.2605303,-73.09862151,15.48022785,450.4399049,,
20/03/24, 8:20 AM GMT-4,606,2.020689346,43.13218242,44.26069964,-73.09866025,15.49144948,448.9266631,,
20/03/24, 8:20 AM GMT-4,607,2.032437958,42.76592745,44.26086859,-73.0986894,15.51307924,446.797082,,
20/03/24, 8:20 AM GMT-4,608,2.044277401,42.58035946,44.26103935,-73.09871254,15.51404919,444.4832107,,
20/03/24, 8:20 AM GMT-4,609,2.056119157,42.45135828,44.26121048,-73.09872996,15.50812627,442.4010294,,
20/03/24, 8:20 AM GMT-4,610,2.067646365,42.19944439,44.26137688,-73.09875017,15.48356634,441.6407795,,
20/03/24, 8:20 AM GMT-4,611,2.079299473,42.07299892,44.261545,-73.09877227,15.46836794,440.609804,,
20/03/24, 8:20 AM GMT-4,612,2.0907709,41.87672599,44.26171097,-73.09878503,15.45564759,439.601859,,
20/03/24, 8:20 AM GMT-4,613,2.102268802,41.21028461,44.26187758,-73.09878618,15.47764029,438.7662709,,
20/03/24, 8:20 AM GMT-4,614,2.113793856,41.30862161,44.26204452,-73.09878008,15.50146651,439.71991,,
20/03/24, 8:20 AM GMT-4,615,2.125353561,41.49863542,44.26221168,-73.09876523,15.51500192,442.1508498,,
20/03/24, 8:20 AM GMT-4,616,2.137107725,41.80083993,44.26238198,-73.09876104,15.53329007,443.3362926,,
20/03/24, 8:20 AM GMT-4,617,2.148861383,42.05357728,44.26255226,-73.0987653,15.54397667,445.4873962,,
20/03/24, 8:20 AM GMT-4,618,2.160861986,42.51173519,44.26272602,-73.09877491,15.53466207,449.4052443,,
20/03/24, 8:20 AM GMT-4,619,2.173182676,43.13618024,44.26290425,-73.09878921,15.53922081,452.5093973,,
20/03/24, 8:20 AM GMT-4,620,2.185533597,43.76783588,44.26308318,-73.09879447,15.5254476,452.8416892,,
20/03/24, 8:20 AM GMT-4,621,2.197798091,44.08155599,44.26326088,-73.09879824,15.52026778,456.3757268,,
20/03/24, 8:20 AM GMT-4,622,2.210222478,44.13710308,44.26344091,-73.09879861,15.49672317,458.1095805,,
20/03/24, 8:20 AM GMT-4,623,2.222570005,44.02095722,44.26361977,-73.09880471,15.48307511,460.6767755,,
20/03/24, 8:20 AM GMT-4,624,2.234952585,44.03060404,44.26379919,-73.09880785,15.46326321,461.492895,,
20/03/24, 8:20 AM GMT-4,625,2.247338819,44.07970854,44.26397861,-73.09881387,15.44700726,464.6518199,,
20/03/24, 8:20 AM GMT-4,626,2.259785506,44.26695331,44.26415894,-73.09881816,15.43195122,466.1250455,,
20/03/24, 8:20 AM GMT-4,627,2.272167146,44.49287497,44.26433833,-73.09882241,15.42031814,468.3413239,,
20/03/24, 8:20 AM GMT-4,628,2.284477708,44.5947234,44.26451666,-73.09882849,15.40996946,470.4491926,,
20/03/24, 8:20 AM GMT-4,629,2.296709842,44.04709452,44.26469388,-73.09883312,15.40465041,472.1584187,,
20/03/24, 8:20 AM GMT-4,630,2.3090652,44.02048789,44.26487287,-73.09883795,15.39019511,473.6689758,,
20/03/24, 8:20 AM GMT-4,631,2.321276047,44.16263879,44.26504974,-73.09884486,15.38932686,474.813829,,
20/03/24, 8:20 AM GMT-4,632,2.333491493,44.26661625,44.26522671,-73.09885012,15.3875966,476.2788415,,
20/03/24, 8:20 AM GMT-4,633,2.345467474,43.38478324,44.26540013,-73.09885899,15.38683472,478.1594637,,
20/03/24, 8:20 AM GMT-4,634,2.357197048,42.44866178,44.26557002,-73.09886589,15.38688948,478.760177,,
20/03/24, 8:20 AM GMT-4,635,2.368741842,41.62836619,44.2657372,-73.09887412,15.38867918,480.1617295,,
20/03/24, 8:20 AM GMT-4,636,2.38020287,40.82467627,44.26590315,-73.09888316,15.3932786,480.3048252,,
20/03/24, 8:20 AM GMT-4,637,2.391434473,39.91948352,44.26606582,-73.09889003,15.39420943,480.4447292,,
20/03/24, 8:20 AM GMT-4,638,2.4023412,38.9977363,44.26622372,-73.09889944,15.39932041,480.8637389,,
20/03/24, 8:20 AM GMT-4,639,2.412630297,37.47596614,44.26637277,-73.09890421,15.40803427,481.4419848,,
20/03/24, 8:20 AM GMT-4,640,2.422469969,35.91886839,44.26651533,-73.09890787,15.4140886,483.2166055,,
20/03/24, 8:20 AM GMT-4,641,2.431792465,34.32236843,44.26665015,-73.09889604,15.41902593,482.9201822,,
20/03/24, 8:20 AM GMT-4,642,2.441078518,33.54905256,44.26678087,-73.09885153,15.42680895,481.9699781,,
20/03/24, 8:20 AM GMT-4,643,2.450273854,33.43792637,44.2668992,-73.09876599,15.43776463,482.0572636,,
20/03/24, 8:20 AM GMT-4,644,2.459639956,33.70244599,44.26699428,-73.09863075,15.46516556,483.8700191,,
20/03/24, 8:20 AM GMT-4,645,2.469844812,35.02170968,44.26707928,-73.09846178,15.45636722,487.1219503,,
20/03/24, 8:20 AM GMT-4,646,2.479888386,36.00463593,44.26713292,-73.09827286,15.46662673,489.5744035,,
20/03/24, 8:20 AM GMT-4,647,2.490602251,37.58576754,44.26717561,-73.09806442,15.46755287,491.723825,,
20/03/24, 8:20 AM GMT-4,648,2.501514117,38.93780313,44.26720615,-73.09784777,15.47348518,493.7241113,,
20/03/24, 8:20 AM GMT-4,649,2.512590267,39.64482003,44.26724172,-73.09762922,15.46397972,498.1862248,,
20/03/24, 8:20 AM GMT-4,650,2.523619814,39.54478492,44.26727439,-73.09741075,15.44285527,500.9574835,,
20/03/24, 8:20 AM GMT-4,651,2.534454806,38.84654445,44.26731009,-73.09719724,15.42906954,503.2989455,,
20/03/24, 8:20 AM GMT-4,652,2.54527072,38.4315903,44.26734985,-73.09698554,15.41256328,504.7304567,,
20/03/24, 8:20 AM GMT-4,653,2.556116,38.76314914,44.26739264,-73.09677437,15.39575821,504.6867666,,
20/03/24, 8:20 AM GMT-4,654,2.567295542,40.07742516,44.26743684,-73.09655673,15.39408584,501.1812059,,
20/03/24, 8:20 AM GMT-4,655,2.578936074,41.70871939,44.26748069,-73.09632929,15.39736331,499.3779572,,
20/03/24, 8:20 AM GMT-4,656,2.590636563,42.49933213,44.26752338,-73.09610015,15.40064548,498.173455,,
20/03/24, 8:20 AM GMT-4,657,2.602410968,43.08915785,44.26756978,-73.09587087,15.39754009,495.767311,,
20/03/24, 8:21 AM GMT-4,658,2.614468563,43.85638099,44.2676183,-73.09563648,15.39809234,492.6074239,,
20/03/24, 8:21 AM GMT-4,659,2.62678448,44.43762654,44.26767168,-73.09539868,15.3916469,490.4091414,,
20/03/24, 8:21 AM GMT-4,660,2.639198719,44.87227966,44.26772665,-73.09515949,15.39871341,488.6645578,,
20/03/24, 8:21 AM GMT-4,661,2.651618451,45.24794252,44.26778029,-73.09491959,15.40759623,487.512311,,
20/03/24, 8:21 AM GMT-4,662,2.664155382,45.59427665,44.26783715,-73.09467865,15.41897743,486.5663229,,
20/03/24, 8:21 AM GMT-4,663,2.6768704,45.86243782,44.26789905,-73.09443631,15.41477382,485.7177471,,
20/03/24, 8:21 AM GMT-4,664,2.689722665,46.17006947,44.26795959,-73.09419037,15.41234113,487.4623403,,
20/03/24, 8:21 AM GMT-4,665,2.702562608,46.27294188,44.26801854,-73.09394393,15.40580496,487.8913331,,
20/03/24, 8:21 AM GMT-4,666,2.715401169,46.11683062,44.26807632,-73.09369698,15.4021223,490.5328638,,
20/03/24, 8:21 AM GMT-4,667,2.728268343,45.82042871,44.26813253,-73.09344873,15.40033729,492.5923986,,
20/03/24, 8:21 AM GMT-4,668,2.740835741,45.27306436,44.26818197,-73.09320397,15.4064542,494.886874,,
20/03/24, 8:21 AM GMT-4,669,2.753197223,44.64867051,44.26822578,-73.09296143,15.40409035,496.8613357,,
20/03/24, 8:21 AM GMT-4,670,2.76526368,44.04360443,44.26826681,-73.09272408,15.38348372,498.5240668,,
20/03/24, 8:21 AM GMT-4,671,2.777454205,43.85659432,44.26831222,-73.09248568,15.37709617,500.694102,,
20/03/24, 8:21 AM GMT-4,672,2.789554241,43.84320994,44.2683594,-73.09224986,15.37599012,501.3246538,,
20/03/24, 8:21 AM GMT-4,673,2.801551049,43.65569211,44.26840751,-73.09201659,15.37842906,501.4233456,,
20/03/24, 8:21 AM GMT-4,674,2.813333541,42.98184816,44.26845307,-73.0917868,15.37825697,501.0295669,,
20/03/24, 8:21 AM GMT-4,675,2.825234739,42.85752746,44.26850218,-73.09155595,15.38583349,499.0821734,,
20/03/24, 8:21 AM GMT-4,676,2.83704439,42.82334332,44.26855334,-73.0913279,15.40529183,497.6479546,,
20/03/24, 8:21 AM GMT-4,677,2.848867458,42.75683955,44.2686038,-73.09109927,15.43870328,497.9998663,,
20/03/24, 8:21 AM GMT-4,678,2.860443524,42.24829716,44.26866335,-73.09088028,15.48037178,500.7267148,,
20/03/24, 8:21 AM GMT-4,679,2.872215538,42.0284085,44.26871868,-73.09065494,15.52091389,503.4628983,,
20/03/24, 8:21 AM GMT-4,680,2.883789195,41.69440916,44.26877546,-73.09043458,15.57024182,505.4896234,,
20/03/24, 8:21 AM GMT-4,681,2.895180235,41.49143763,44.2688335,-73.09021879,15.54454299,507.9721787,,
20/03/24, 8:21 AM GMT-4,682,2.906604657,41.04394627,44.26889701,-73.0900053,15.53915823,511.269101,,
20/03/24, 8:21 AM GMT-4,683,2.917558305,39.48781277,44.26896696,-73.08980633,15.5489093,512.8535661,,
20/03/24, 8:21 AM GMT-4,684,2.928013932,38.04684381,44.26903852,-73.08961984,15.55924703,514.8045745,,
20/03/24, 8:21 AM GMT-4,685,2.938547133,37.51485636,44.26911798,-73.08943786,15.54615122,515.7225445,,
20/03/24, 8:21 AM GMT-4,686,2.949130448,37.61627812,44.26920576,-73.08926225,15.52260034,513.6162179,,
20/03/24, 8:21 AM GMT-4,687,2.959664959,37.77998823,44.26929925,-73.08909373,15.50943569,512.1667741,,
20/03/24, 8:21 AM GMT-4,688,2.970204075,37.98557519,44.26940121,-73.08893496,15.51162589,509.8454123,,
20/03/24, 8:21 AM GMT-4,689,2.981059291,38.31843108,44.26952365,-73.08879706,15.49560304,508.319821,,
20/03/24, 8:21 AM GMT-4,690,2.992166955,38.62267503,44.26966492,-73.08868936,15.45968381,507.6414501,,
20/03/24, 8:21 AM GMT-4,691,3.003457775,39.30103733,44.26981938,-73.08861404,15.43946359,505.8887636,,
20/03/24, 8:21 AM GMT-4,692,3.015056252,40.45253763,44.26998472,-73.08857196,15.42073428,502.3095782,,
20/03/24, 8:21 AM GMT-4,693,3.026916524,41.99290171,44.27015614,-73.08855466,15.41986133,496.3128491,,
20/03/24, 8:21 AM GMT-4,694,3.039228607,43.60177913,44.2703345,-73.08854924,15.42876135,490.0107994,,
20/03/24, 8:21 AM GMT-4,695,3.051687556,44.87373457,44.27051501,-73.0885533,15.43451062,483.7903912,,
20/03/24, 8:21 AM GMT-4,696,3.064429584,45.95285171,44.2706996,-73.08855909,15.44458553,478.263631,,
20/03/24, 8:21 AM GMT-4,697,3.077401395,46.67838573,44.27088732,-73.08857247,15.44738272,475.6485177,,
20/03/24, 8:21 AM GMT-4,698,3.090195599,46.76895322,44.27107236,-73.08858839,15.4418337,473.6840034,,
20/03/24, 8:21 AM GMT-4,699,3.10341695,46.90756709,44.27126352,-73.08860598,15.43127695,472.1106226,,
20/03/24, 8:21 AM GMT-4,700,3.116748442,46.67571483,44.27145634,-73.08862245,15.41479728,472.5226742,,
20/03/24, 8:21 AM GMT-4,701,3.129756935,46.15722269,44.27164471,-73.0886321,15.39880415,472.8480009,,
20/03/24, 8:21 AM GMT-4,702,3.142410021,45.48709922,44.27182805,-73.088634,15.40162951,473.2600297,,
20/03/24, 8:21 AM GMT-4,703,3.15496327,44.82168184,44.2720099,-73.08862824,15.40490854,474.2776501,,
20/03/24, 8:21 AM GMT-4,704,3.167286274,44.29216476,44.27218819,-73.0886143,15.40700175,474.4930431,,
20/03/24, 8:21 AM GMT-4,705,3.179330118,43.69463352,44.27236248,-73.08860206,15.40187512,474.5040988,,
20/03/24, 8:21 AM GMT-4,706,3.19144363,43.29497521,44.27253767,-73.08858683,15.3991405,473.2776871,,
20/03/24, 8:21 AM GMT-4,707,3.203330687,42.38571637,44.27270943,-73.08856873,15.41302479,472.0240604,,
20/03/24, 8:21 AM GMT-4,708,3.214919087,41.00847361,44.27287711,-73.08855619,15.43079667,469.9322914,,
20/03/24, 8:21 AM GMT-4,709,3.22591036,39.49785212,44.27303603,-73.08854146,15.43933218,468.3863167,,
20/03/24, 8:21 AM GMT-4,710,3.236287969,37.88193905,44.27318568,-73.08852098,15.43118934,466.7281697,,
20/03/24, 8:21 AM GMT-4,711,3.246457134,36.86521693,44.2733312,-73.0884886,15.43497682,464.5604651,,
20/03/24, 8:21 AM GMT-4,712,3.256768691,35.94327344,44.27347532,-73.08843352,15.46098071,463.2603723,,
20/03/24, 8:21 AM GMT-4,713,3.266867932,35.6209049,44.27361009,-73.08835388,15.47065513,461.3475591,,
20/03/24, 8:21 AM GMT-4,714,3.276780957,35.5488524,44.27372744,-73.08823818,15.48886192,456.7814885,,
20/03/24, 8:21 AM GMT-4,715,3.28644072,35.32978719,44.27382566,-73.0880989,15.51237212,452.6455138,,
20/03/24, 8:21 AM GMT-4,716,3.296337109,36.056582,44.27390071,-73.08792824,15.54295197,447.882706,,
20/03/24, 8:21 AM GMT-4,717,3.306764055,37.43765192,44.27396075,-73.08773461,15.58611918,443.155874,,
20/03/24, 8:22 AM GMT-4,718,3.31783823,39.14312555,44.27402541,-73.08752949,15.58857846,439.7190737,,
20/03/24, 8:22 AM GMT-4,719,3.329188564,40.25454525,44.27408608,-73.08731599,15.63331011,435.4954088,,
20/03/24, 8:22 AM GMT-4,720,3.340517205,40.76178206,44.27414739,-73.08710331,15.67891157,430.816722,,
20/03/24, 8:22 AM GMT-4,721,3.352059913,41.36494096,44.27420842,-73.08688582,15.71790021,425.2609963,,
20/03/24, 8:22 AM GMT-4,722,3.363786294,42.13717738,44.27426858,-73.08666389,15.76517248,419.3197762,,
20/03/24, 8:22 AM GMT-4,723,3.375623129,42.80560272,44.27432514,-73.08643774,15.80624806,414.167906,,
20/03/24, 8:22 AM GMT-4,724,3.38760056,43.31133768,44.27437792,-73.08620682,15.83408234,408.4979682,,
20/03/24, 8:22 AM GMT-4,725,3.399744077,43.15480829,44.27444119,-73.0859775,15.88209302,404.0097766,,
20/03/24, 8:22 AM GMT-4,726,3.411734041,42.84333242,44.27450579,-73.08575225,15.88568807,399.7363626,,
20/03/24, 8:22 AM GMT-4,727,3.42363235,42.55901784,44.27457331,-73.08553069,15.87476055,395.6335188,,
20/03/24, 8:22 AM GMT-4,728,3.435299078,42.2969622,44.27464802,-73.08531889,15.86265346,390.7017814,,
20/03/24, 8:22 AM GMT-4,729,3.446834353,42.09096138,44.27474522,-73.08512898,15.83366307,386.0985337,,
20/03/24, 8:22 AM GMT-4,730,3.458769387,42.19835214,44.2748624,-73.08495133,15.74279962,383.3366818,,
20/03/24, 8:22 AM GMT-4,731,3.470543492,42.41613309,44.27499106,-73.08479484,15.68295249,381.9359955,,
20/03/24, 8:22 AM GMT-4,732,3.48244541,42.90978499,44.27512901,-73.08465029,15.64917965,378.8434218,,
20/03/24, 8:22 AM GMT-4,733,3.494069641,43.18734125,44.27525843,-73.08449972,15.65069245,376.2618209,,
20/03/24, 8:22 AM GMT-4,734,3.506126174,43.33226544,44.27539195,-73.08434237,15.66535895,375.2440599,,
20/03/24, 8:22 AM GMT-4,735,3.518135384,43.41887778,44.27551389,-73.08416897,15.67024622,373.5664357,,
20/03/24, 8:22 AM GMT-4,736,3.530431148,43.79526596,44.27563112,-73.08398159,15.63731817,374.3540181,,
20/03/24, 8:22 AM GMT-4,737,3.54277943,44.13345086,44.2757404,-73.0837837,15.63111678,374.1332054,,
20/03/24, 8:22 AM GMT-4,738,3.555333034,44.60265077,44.27584409,-73.08357496,15.58660103,373.7689025,,
20/03/24, 8:22 AM GMT-4,739,3.567575566,44.16618008,44.2759432,-73.08336946,15.56914203,373.0890855,,
20/03/24, 8:22 AM GMT-4,740,3.579675378,43.65310227,44.27603943,-73.08316477,15.5601059,371.7864617,,
20/03/24, 8:22 AM GMT-4,741,3.591748343,43.25258636,44.27613587,-73.08296091,15.55570673,371.0178685,,
20/03/24, 8:22 AM GMT-4,742,3.603619915,42.65127064,44.27622741,-73.0827575,15.55217895,371.3311675,,
20/03/24, 8:22 AM GMT-4,743,3.615367068,41.94337055,44.2763201,-73.08255809,15.55057542,371.161174,,
20/03/24, 8:22 AM GMT-4,744,3.626596916,41.09174518,44.27640453,-73.08236381,15.5466268,370.0258589,,
20/03/24, 8:22 AM GMT-4,745,3.637791347,40.28170227,44.27649042,-73.08217162,15.53294277,370.1824532,,
20/03/24, 8:22 AM GMT-4,746,3.648612908,39.21071304,44.27657601,-73.08198811,15.5158076,371.3741725,,
20/03/24, 8:22 AM GMT-4,747,3.659102056,37.5804428,44.27666455,-73.08181557,15.50780087,371.4178853,,
20/03/24, 8:22 AM GMT-4,748,3.669042279,35.01153807,44.27676124,-73.08166645,15.49778228,373.7591552,,
20/03/24, 8:22 AM GMT-4,749,3.678175999,32.7339473,44.27685818,-73.0815406,15.48612261,374.0888237,,
20/03/24, 8:22 AM GMT-4,750,3.687083895,31.78763717,44.27696314,-73.08143567,15.44011127,373.9720311,,
20/03/24, 8:22 AM GMT-4,751,3.695727268,31.77978872,44.27707377,-73.08135366,15.43718892,372.4865807,,
20/03/24, 8:22 AM GMT-4,752,3.704678829,32.39275018,44.2771961,-73.08129342,15.44505485,372.7503101,,
20/03/24, 8:22 AM GMT-4,753,3.714158207,33.91260676,44.27733074,-73.08125549,15.44776131,371.6933986,,
20/03/24, 8:22 AM GMT-4,754,3.724346507,35.62881947,44.27747801,-73.08124109,15.43160548,373.4172684,,
20/03/24, 8:22 AM GMT-4,755,3.734849054,37.12369714,44.27762997,-73.08125268,15.4457698,374.8353714,,
20/03/24, 8:22 AM GMT-4,756,3.745713133,38.53803388,44.27778537,-73.08128782,15.46224477,376.0659177,,
20/03/24, 8:22 AM GMT-4,757,3.75715257,40.04856576,44.27794445,-73.08135288,15.46583982,378.4421367,,
20/03/24, 8:22 AM GMT-4,758,3.768943346,41.14050835,44.27810398,-73.0814383,15.46579133,381.4417913,,
20/03/24, 8:22 AM GMT-4,759,3.78052499,41.48069429,44.27825761,-73.08153265,15.48324563,385.4236915,,
20/03/24, 8:22 AM GMT-4,760,3.792137143,41.47565115,44.27841049,-73.0816308,15.50719074,388.6608818,,
20/03/24, 8:22 AM GMT-4,761,3.803683486,40.58520383,44.27856225,-73.08172921,15.53646585,390.8462294,,
20/03/24, 8:22 AM GMT-4,762,3.814809755,39.42962038,44.27870823,-73.08182477,15.54669564,391.6814437,,
20/03/24, 8:22 AM GMT-4,763,3.825545903,38.49002163,44.27884923,-73.08191657,15.56042348,392.9234732,,
20/03/24, 8:22 AM GMT-4,764,3.836096237,37.77122886,44.27898778,-73.08200683,15.56370565,392.2513866,,
20/03/24, 8:22 AM GMT-4,765,3.846224279,36.90093705,44.27912123,-73.08209214,15.57294359,392.4096571,,
20/03/24, 8:22 AM GMT-4,766,3.855731342,35.086718,44.27924687,-73.08217104,15.57403086,392.8547372,,
20/03/24, 8:22 AM GMT-4,767,3.864516344,32.20226064,44.27936847,-73.08222366,15.57265886,393.3427259,,
20/03/24, 8:22 AM GMT-4,768,3.872927982,30.78527434,44.27948923,-73.08224668,15.55897013,392.8677374,,
20/03/24, 8:22 AM GMT-4,769,3.881277818,30.14403588,44.27960972,-73.08223121,15.55630904,392.0014143,,
20/03/24, 8:22 AM GMT-4,770,3.88981839,29.95285729,44.27972376,-73.08216407,15.53059143,392.6473897,,
20/03/24, 8:22 AM GMT-4,771,3.898295033,30.26011347,44.27981533,-73.08204972,15.49442033,392.2198651,,
20/03/24, 8:22 AM GMT-4,772,3.907212627,31.47079603,44.27989344,-73.08190595,15.4981421,393.7397953,,
20/03/24, 8:22 AM GMT-4,773,3.916610644,33.97817187,44.27997486,-73.08175348,15.47096176,393.6809378,,
20/03/24, 8:22 AM GMT-4,774,3.926883473,36.63597157,44.28006605,-73.08158915,15.46034556,396.08487,,
20/03/24, 8:22 AM GMT-4,775,3.937853061,39.06593391,44.28016153,-73.08141165,15.44632673,396.5401489,,
20/03/24, 8:22 AM GMT-4,776,3.949245572,40.58160708,44.28026269,-73.08122943,15.44610458,397.9785806,,
20/03/24, 8:22 AM GMT-4,777,3.960854821,41.37380273,44.28036475,-73.08104264,15.44133308,398.9982986,,
20/03/24, 8:23 AM GMT-4,778,3.972557347,41.84611727,44.28046723,-73.08085394,15.4248628,400.2975422,,
20/03/24, 8:23 AM GMT-4,779,3.98429648,42.11219207,44.2805721,-73.08066686,15.42210315,402.0348405,,
20/03/24, 8:23 AM GMT-4,780,3.995903671,41.60866295,44.2806772,-73.08048345,15.42043391,403.2541642,,
20/03/24, 8:23 AM GMT-4,781,4.007364004,41.03034003,44.28077894,-73.08030012,15.41984099,403.3602659,,
20/03/24, 8:23 AM GMT-4,782,4.01862494,40.6116014,44.28087654,-73.08011747,15.40897292,403.8882556,,
20/03/24, 8:23 AM GMT-4,783,4.029742985,40.15001739,44.28096916,-73.07993336,15.41223788,404.0086425,,
20/03/24, 8:23 AM GMT-4,784,4.040715611,39.66575632,44.28106103,-73.07975209,15.42215009,403.3473703,,
20/03/24, 8:23 AM GMT-4,785,4.051325231,38.60187527,44.28114789,-73.07957492,15.44402859,403.5378696,,
20/03/24, 8:23 AM GMT-4,786,4.061329809,35.84608843,44.2812283,-73.07940643,15.46819272,404.0418195,,
20/03/24, 8:23 AM GMT-4,787,4.070649778,33.73715065,44.28130404,-73.07925025,15.48992886,405.2620919,,
20/03/24, 8:23 AM GMT-4,788,4.079699358,32.78547738,44.28137911,-73.07910007,15.5164584,405.6902316,,
20/03/24, 8:23 AM GMT-4,789,4.088347247,32.33883293,44.28144539,-73.07895152,15.53950553,408.4696255,,
20/03/24, 8:23 AM GMT-4,790,4.097235536,32.60928101,44.28151702,-73.07880201,15.54754356,409.829676,,
20/03/24, 8:23 AM GMT-4,791,4.106503296,33.45086916,44.28158914,-73.07864378,15.570137,411.698684,,
20/03/24, 8:23 AM GMT-4,792,4.116202966,34.62371535,44.28166507,-73.07847857,15.57174836,411.5167464,,
20/03/24, 8:23 AM GMT-4,793,4.126390876,35.88305867,44.28175014,-73.07831005,15.57559529,412.3509807,,
20/03/24, 8:23 AM GMT-4,794,4.136847323,36.95577588,44.28183762,-73.07813724,15.58341116,412.9602636,,
20/03/24, 8:23 AM GMT-4,795,4.147317409,37.76573773,44.28192356,-73.07796261,15.59307462,413.6060081,,
20/03/24, 8:23 AM GMT-4,796,4.158180492,38.99798803,44.28201941,-73.0777882,15.55033137,413.2408098,,
20/03/24, 8:23 AM GMT-4,797,4.169626757,40.65235186,44.28211554,-73.0775994,15.50800737,413.9709854,,
20/03/24, 8:23 AM GMT-4,798,4.181367406,42.00067549,44.28221289,-73.07740452,15.47897788,414.8022194,,
20/03/24, 8:23 AM GMT-4,799,4.193129922,42.39215897,44.28231152,-73.07721036,15.45574145,414.0478063,,
20/03/24, 8:23 AM GMT-4,800,4.204761725,42.39590932,44.28241398,-73.07702342,15.41498501,415.102499,,
20/03/24, 8:23 AM GMT-4,801,4.216621185,42.7819358,44.28251457,-73.0768288,15.37782676,413.9823669,,
20/03/24, 8:23 AM GMT-4,802,4.228624876,43.18506288,44.2826178,-73.07663326,15.3523047,413.3218736,,
20/03/24, 8:23 AM GMT-4,803,4.240559354,43.43007338,44.28271792,-73.0764363,15.33914788,414.0279463,,
20/03/24, 8:23 AM GMT-4,804,4.252474384,43.29439068,44.28281911,-73.07624089,15.32058909,414.0238837,,
20/03/24, 8:23 AM GMT-4,805,4.264328244,42.97828126,44.28291838,-73.07604509,15.30838656,414.1792329,,
20/03/24, 8:23 AM GMT-4,806,4.276035744,42.53151096,44.28301996,-73.0758553,15.30729929,413.3995464,,
20/03/24, 8:23 AM GMT-4,807,4.287598786,42.22947711,44.28311483,-73.07566239,15.29326169,413.8032352,,
20/03/24, 8:23 AM GMT-4,808,4.299293297,42.15211907,44.28321278,-73.07546924,15.28897359,413.4167861,,
20/03/24, 8:23 AM GMT-4,809,4.310930391,42.2160458,44.28331348,-73.0752803,15.28545833,413.7138003,,
20/03/24, 8:23 AM GMT-4,810,4.322627969,42.35190343,44.28341588,-73.07509163,15.24789958,414.9875455,,
20/03/24, 8:23 AM GMT-4,811,4.334282045,42.38042577,44.28351679,-73.07490248,15.23771203,416.8782682,,
20/03/24, 8:23 AM GMT-4,812,4.345704887,41.78173402,44.28361303,-73.07471438,15.24444845,416.6309073,,
20/03/24, 8:23 AM GMT-4,813,4.357034098,41.18066149,44.28370618,-73.07452556,15.26927434,417.4476985,,
20/03/24, 8:23 AM GMT-4,814,4.368221711,40.54589122,44.2837882,-73.07433023,15.29384209,417.3405482,,
20/03/24, 8:23 AM GMT-4,815,4.379228007,39.77056151,44.28385822,-73.07413008,15.32849726,418.3090492,,
20/03/24, 8:23 AM GMT-4,816,4.389946189,39.07803831,44.28391073,-73.07392591,15.38358072,418.2925286,,
