Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft),AVG_Speed =,50.79323461
9/5/2024, 8:35 AM GMT-4,618,4.88733601,52.15222545,44.28941415,-73.07008927,15.30878236,453.5972718,,
9/5/2024, 8:35 AM GMT-4,619,4.901888959,52.07905296,44.28962443,-73.07006722,15.30455372,456.9243408,,
9/5/2024, 8:35 AM GMT-4,620,4.916328547,52.2516675,44.289833,-73.07004389,15.31012464,458.0985142,,
9/5/2024, 8:35 AM GMT-4,621,4.930754953,52.20980345,44.29004145,-73.07002186,15.32021675,458.4109287,,
9/5/2024, 8:35 AM GMT-4,622,4.945322093,52.25724824,44.29025238,-73.07001072,15.33070154,459.6488573,,
9/5/2024, 8:35 AM GMT-4,623,4.959764029,52.63568867,44.29046163,-73.0700144,15.3419748,461.5261814,,
9/5/2024, 8:35 AM GMT-4,624,4.974587346,53.41222157,44.29067605,-73.07003198,15.35453558,460.7911372,,
9/5/2024, 8:35 AM GMT-4,625,4.989458372,53.85065064,44.29089031,-73.07006402,15.34795247,461.7337388,,
9/5/2024, 8:35 AM GMT-4,626,5.004776803,54.4312306,44.29111086,-73.07009909,15.32838775,462.1997172,,
9/5/2024, 8:35 AM GMT-4,627,5.020149563,54.8292548,44.29133187,-73.07013796,15.29181616,461.7307974,,
9/5/2024, 8:35 AM GMT-4,628,5.035458348,55.02916289,44.29155157,-73.07018079,15.28118119,461.2330179,,
9/5/2024, 8:35 AM GMT-4,629,5.05070114,54.78858114,44.29177006,-73.070226,15.27373921,461.5909468,,
9/5/2024, 8:35 AM GMT-4,630,5.065738808,54.0382922,44.29198548,-73.07027177,15.27141447,461.301487,,
9/5/2024, 8:35 AM GMT-4,631,5.080486991,52.9935256,44.29219623,-73.07032119,15.26873148,462.0120214,,
9/5/2024, 8:35 AM GMT-4,632,5.094683877,51.25512221,44.29239872,-73.07037193,15.27083094,461.8624983,,
9/5/2024, 8:35 AM GMT-4,633,5.108193376,48.53117714,44.29259103,-73.07042302,15.27480146,460.6135311,,
9/5/2024, 8:35 AM GMT-4,634,5.120650597,44.66577538,44.29276613,-73.0704843,15.29297696,461.2008802,,
9/5/2024, 8:35 AM GMT-4,635,5.131850152,40.26435421,44.29292172,-73.07054872,15.30957709,461.8633906,,
9/5/2024, 8:35 AM GMT-4,636,5.141685108,34.94942892,44.29305565,-73.07061677,15.32241164,463.0483065,,
9/5/2024, 8:35 AM GMT-4,637,5.1505649,31.89321461,44.29317421,-73.07068661,15.3346877,464.4174647,,
9/5/2024, 8:35 AM GMT-4,638,5.158797786,28.73119886,44.29328365,-73.07075297,15.3449957,467.8863944,,
9/5/2024, 8:35 AM GMT-4,639,5.166614521,28.0754731,44.29338674,-73.0708185,15.35788814,469.3948877,,
9/5/2024, 8:35 AM GMT-4,640,5.174465975,29.05713643,44.29348847,-73.07088967,15.36925057,471.5709347,,
9/5/2024, 8:35 AM GMT-4,641,5.182831415,29.99151924,44.2935951,-73.07097021,15.38292366,473.0180053,,
9/5/2024, 8:35 AM GMT-4,642,5.191436424,30.74875423,44.29370304,-73.07105742,15.39581923,474.1875058,,
9/5/2024, 8:35 AM GMT-4,643,5.200113526,31.12172486,44.29381051,-73.0711486,15.41207674,474.6949363,,
9/5/2024, 8:35 AM GMT-4,644,5.208881003,31.61066854,44.29391995,-73.07123875,15.42285251,475.0501452,,
9/5/2024, 8:35 AM GMT-4,645,5.217987975,32.52422173,44.29403489,-73.07132931,15.42874414,475.0039854,,
9/5/2024, 8:35 AM GMT-4,646,5.227349839,33.35782063,44.29415542,-73.07141628,15.4321061,475.2624681,,
9/5/2024, 8:35 AM GMT-4,647,5.236915538,34.34498363,44.29428014,-73.07150078,15.42415725,474.6283664,,
9/5/2024, 8:35 AM GMT-4,648,5.24716688,36.90443141,44.29441524,-73.07158704,15.42926666,474.9256361,,
9/5/2024, 8:35 AM GMT-4,649,5.257863594,38.78915844,44.29455973,-73.07166542,15.43168683,474.6435659,,
9/5/2024, 8:35 AM GMT-4,650,5.269232088,41.5895357,44.29471715,-73.07173326,15.44486869,474.8843074,,
9/5/2024, 8:35 AM GMT-4,651,5.282477653,47.67024628,44.29490171,-73.07180684,15.44144103,475.2404941,,
9/5/2024, 8:35 AM GMT-4,652,5.297475885,53.7123653,44.29511088,-73.07188926,15.43250503,476.6712038,,
9/5/2024, 8:35 AM GMT-4,653,5.314063967,59.62422023,44.29534306,-73.07197613,15.41374912,478.619451,,
9/5/2024, 8:36 AM GMT-4,654,5.331814637,64.10674979,44.29559385,-73.07205595,15.38664699,478.5506431,,
9/5/2024, 8:36 AM GMT-4,655,5.350121677,65.63794918,44.29585423,-73.07212684,15.37661902,480.8649501,,
9/5/2024, 8:36 AM GMT-4,656,5.368151182,65.20323633,44.29611299,-73.07217705,15.36439929,476.1400163,,
9/5/2024, 8:36 AM GMT-4,657,5.386121621,64.51026087,44.29636995,-73.07223603,15.35817287,476.9185864,,
9/5/2024, 8:36 AM GMT-4,658,5.403872945,63.47017048,44.29662312,-73.07229953,15.34778508,477.0029013,,
9/5/2024, 8:36 AM GMT-4,659,5.421260999,62.59632457,44.29687014,-73.07236889,15.33971577,476.3425015,,
9/5/2024, 8:36 AM GMT-4,660,5.43868453,62.40041003,44.29711593,-73.0724495,15.33017746,480.4108846,,
9/5/2024, 8:36 AM GMT-4,661,5.455920815,62.20941491,44.29735761,-73.07253755,15.32493819,480.8260853,,
9/5/2024, 8:36 AM GMT-4,662,5.47313,61.67087819,44.29759597,-73.07263989,15.32170609,483.363712,,
9/5/2024, 8:36 AM GMT-4,663,5.489927541,60.56270966,44.2978238,-73.07275956,15.32033565,483.2628456,,
9/5/2024, 8:36 AM GMT-4,664,5.506348308,59.14679854,44.29804183,-73.07289271,15.32452831,485.0411129,,
9/5/2024, 8:36 AM GMT-4,665,5.522439376,57.7765061,44.29824923,-73.07304155,15.33154477,487.3090878,,
9/5/2024, 8:36 AM GMT-4,666,5.538450093,57.7334602,44.29845038,-73.07320308,15.34098139,491.0564654,,
9/5/2024, 8:36 AM GMT-4,667,5.554829731,58.41019265,44.29865797,-73.07336383,15.35346082,493.078066,,
9/5/2024, 8:36 AM GMT-4,668,5.571471447,59.40733953,44.29887017,-73.07352388,15.34804946,495.6137218,,
9/5/2024, 8:36 AM GMT-4,669,5.588134873,59.54515981,44.29908768,-73.07367035,15.3458624,497.8141396,,
9/5/2024, 8:36 AM GMT-4,670,5.604832026,59.99194291,44.29931204,-73.07379691,15.35641132,499.0720709,,
9/5/2024, 8:36 AM GMT-4,671,5.621558738,60.52040614,44.29954151,-73.07390594,15.34289937,497.5355902,,
9/5/2024, 8:36 AM GMT-4,672,5.638686423,61.10910548,44.29978244,-73.07398914,15.33761005,498.5138499,,
9/5/2024, 8:36 AM GMT-4,673,5.655582303,61.19606768,44.30002389,-73.07404579,15.31971301,497.8604151,,
9/5/2024, 8:36 AM GMT-4,674,5.672674605,61.4363465,44.30027034,-73.07408012,15.31196753,498.1700086,,
9/5/2024, 8:36 AM GMT-4,675,5.689848713,61.71141106,44.30051865,-73.07410304,15.3044755,498.1287893,,
9/5/2024, 8:36 AM GMT-4,676,5.707155799,62.1489996,44.30076892,-73.07412543,15.29980412,498.2401755,,
9/5/2024, 8:36 AM GMT-4,677,5.72446599,62.18806475,44.30101932,-73.07414604,15.295394,499.6128431,,
9/5/2024, 8:36 AM GMT-4,678,5.741643644,61.81300775,44.30126782,-73.07416602,15.28960875,501.5232396,,
9/5/2024, 8:36 AM GMT-4,679,5.758627695,61.32489392,44.30151344,-73.07418746,15.28282071,504.9596048,,
9/5/2024, 8:36 AM GMT-4,680,5.775535898,60.99289989,44.30175795,-73.07420916,15.27488593,509.1877478,,
9/5/2024, 8:36 AM GMT-4,681,5.792399536,60.82993217,44.3020019,-73.07422895,15.26732819,511.6090427,,
9/5/2024, 8:36 AM GMT-4,682,5.808988684,60.13502393,44.30224193,-73.07424696,15.26261614,514.7218032,,
9/5/2024, 8:36 AM GMT-4,683,5.825581949,59.48471891,44.302482,-73.07426568,15.25932146,519.4154341,,
9/5/2024, 8:36 AM GMT-4,684,5.842020712,58.99814532,44.30271992,-73.07428187,15.25636469,523.2696217,,
9/5/2024, 8:36 AM GMT-4,685,5.858262206,58.82311588,44.30295487,-73.07430094,15.25424176,528.9338243,,
9/5/2024, 8:36 AM GMT-4,686,5.874591112,58.81326426,44.30319119,-73.07431719,15.25184976,532.9546048,,
9/5/2024, 8:36 AM GMT-4,687,5.890808003,58.64652485,44.30342593,-73.07433232,15.24792304,537.2418882,,
9/5/2024, 8:36 AM GMT-4,688,5.90705908,58.67875488,44.303661,-73.07435171,15.24396035,543.1729459,,
9/5/2024, 8:36 AM GMT-4,689,5.92325707,58.44875434,44.30389536,-73.07436971,15.22823005,547.9672934,,
9/5/2024, 8:36 AM GMT-4,690,5.939383199,57.9671599,44.3041288,-73.07438434,15.22591939,551.9437556,,
9/5/2024, 8:36 AM GMT-4,691,5.955110962,57.0977982,44.30435632,-73.07440271,15.22191446,556.0548756,,
9/5/2024, 8:36 AM GMT-4,692,5.970902225,57.0086259,44.30458476,-73.07442101,15.21642488,559.271264,,
9/5/2024, 8:36 AM GMT-4,693,5.98690391,57.55008951,44.30481611,-73.07444264,15.21244498,562.3143899,,
9/5/2024, 8:36 AM GMT-4,694,6.003098229,58.33243781,44.30505026,-73.07446436,15.20872321,563.7594037,,
9/5/2024, 8:36 AM GMT-4,695,6.019566577,59.00231808,44.30528813,-73.07449088,15.2072683,564.5082537,,
9/5/2024, 8:36 AM GMT-4,696,6.036176715,59.28862517,44.30552766,-73.0745239,15.20918315,564.2984354,,
9/5/2024, 8:36 AM GMT-4,697,6.052759147,59.68937574,44.30576664,-73.07455875,15.21030485,564.4521658,,
9/5/2024, 8:36 AM GMT-4,698,6.069370776,59.91011346,44.30600603,-73.07459388,15.21426285,564.5161185,,
9/5/2024, 8:36 AM GMT-4,699,6.085842812,59.80691678,44.30624293,-73.07463463,15.21805502,566.7283008,,
9/5/2024, 8:36 AM GMT-4,700,6.102369631,59.44238979,44.30648093,-73.07467173,15.21926275,566.0549009,,
9/5/2024, 8:36 AM GMT-4,701,6.11875322,58.91583374,44.30671644,-73.07471351,15.22185031,566.2169539,,
9/5/2024, 8:36 AM GMT-4,702,6.13492729,58.57312623,44.30694833,-73.07476097,15.22683301,566.7104966,,
9/5/2024, 8:36 AM GMT-4,703,6.151220248,58.37210029,44.30718218,-73.07480639,15.23108199,566.3044659,,
9/5/2024, 8:36 AM GMT-4,704,6.167515506,58.07062537,44.30741648,-73.07484728,15.23548116,563.4835443,,
9/5/2024, 8:36 AM GMT-4,705,6.183734296,57.87879398,44.30764972,-73.07488756,15.2377621,560.556324,,
9/5/2024, 8:36 AM GMT-4,706,6.199724927,57.85947047,44.30787948,-73.07492947,15.24001643,559.2380435,,
9/5/2024, 8:36 AM GMT-4,707,6.215909119,58.19043625,44.30811156,-73.07497655,15.23920137,559.0051404,,
9/5/2024, 8:36 AM GMT-4,708,6.232275351,58.63055064,44.30834653,-73.07502138,15.23908091,557.9449776,,
9/5/2024, 8:36 AM GMT-4,709,6.248645918,58.40145035,44.30858163,-73.07506553,15.22493536,556.4545345,,
9/5/2024, 8:36 AM GMT-4,710,6.264947692,58.24762599,44.30881511,-73.07511564,15.2254923,557.2474717,,
9/5/2024, 8:36 AM GMT-4,711,6.280853484,57.8656528,44.30904251,-73.07516808,15.22789369,557.5003559,,
9/5/2024, 8:36 AM GMT-4,712,6.296635035,57.39973818,44.30926836,-73.07521818,15.22876821,556.235767,,
9/5/2024, 8:36 AM GMT-4,713,6.312231343,56.56945871,44.30949081,-73.07527394,15.23169994,556.5062586,,
9/5/2024, 8:36 AM GMT-4,714,6.32780535,56.11860951,44.30971326,-73.07532698,15.23607095,553.6199872,,
9/5/2024, 8:37 AM GMT-4,715,6.343349905,55.90445945,44.30993493,-73.07538285,15.24081116,554.9877924,,
9/5/2024, 8:37 AM GMT-4,716,6.358739792,55.67366532,44.31015409,-73.07544045,15.24339247,555.1365468,,
9/5/2024, 8:37 AM GMT-4,717,6.374083564,55.18180113,44.31037269,-73.07549721,15.24501165,554.6821303,,
9/5/2024, 8:37 AM GMT-4,718,6.389160775,54.49803729,44.31058748,-73.07555303,15.24634297,553.2306492,,
9/5/2024, 8:37 AM GMT-4,719,6.404167884,54.17334344,44.31080083,-73.07561183,15.24932634,553.8672694,,
9/5/2024, 8:37 AM GMT-4,720,6.419161458,53.90490921,44.31101389,-73.07567119,15.25136322,554.1781176,,
9/5/2024, 8:37 AM GMT-4,721,6.433972832,53.31718266,44.31122432,-73.07573019,15.25219549,553.7226139,,
9/5/2024, 8:37 AM GMT-4,722,6.448666633,52.85989088,44.31143304,-73.07578897,15.25322958,553.9665222,,
9/5/2024, 8:37 AM GMT-4,723,6.463417051,52.86888064,44.31164284,-73.07584608,15.25525551,552.1772067,,
9/5/2024, 8:37 AM GMT-4,724,6.478007302,52.74073279,44.31185011,-73.07590428,15.26315743,550.318058,,
9/5/2024, 8:37 AM GMT-4,725,6.492612482,52.61240147,44.31205731,-73.07596452,15.2678069,547.7775753,,
9/5/2024, 8:37 AM GMT-4,726,6.50734028,52.65159462,44.31226597,-73.07602706,15.27142229,544.0940259,,
9/5/2024, 8:37 AM GMT-4,727,6.52203912,52.75623768,44.31247438,-73.07608845,15.28504219,539.8053828,,
9/5/2024, 8:37 AM GMT-4,728,6.536855242,53.05677821,44.31268727,-73.07612731,15.30458501,534.9344563,,
9/5/2024, 8:37 AM GMT-4,729,6.551500292,53.00045459,44.31289927,-73.07614043,15.31098038,533.1217239,,
9/5/2024, 8:37 AM GMT-4,730,6.565967504,52.62612718,44.3131089,-73.07614023,15.31902466,533.7531109,,
9/5/2024, 8:37 AM GMT-4,731,6.580764917,52.42795987,44.31332331,-73.07613672,15.31345843,537.4018035,,
9/5/2024, 8:37 AM GMT-4,732,6.595398866,51.93295118,44.31353519,-73.07612486,15.30910463,541.1002683,,
9/5/2024, 8:37 AM GMT-4,733,6.609880984,51.15635002,44.31374476,-73.0761098,15.30766536,542.4290296,,
9/5/2024, 8:37 AM GMT-4,734,6.624112688,50.99677426,44.31395069,-73.07609463,15.30029065,541.3252872,,
9/5/2024, 8:37 AM GMT-4,735,6.638401475,51.31576791,44.31415739,-73.07607789,15.30172993,538.1524224,,
9/5/2024, 8:37 AM GMT-4,736,6.652644266,51.33044081,44.31436336,-73.07605951,15.30855239,537.2941569,,
9/5/2024, 8:37 AM GMT-4,737,6.666695383,50.86875441,44.3145665,-73.07604036,15.3196692,536.6232568,,
9/5/2024, 8:37 AM GMT-4,738,6.680676669,50.62898331,44.31476861,-73.0760209,15.3325194,535.7963367,,
9/5/2024, 8:37 AM GMT-4,739,6.69495548,50.9873493,44.31497518,-73.07600432,15.34689492,535.7128982,,
9/5/2024, 8:37 AM GMT-4,740,6.709269305,51.296854,44.31518226,-73.07598804,15.34979067,534.858812,,
9/5/2024, 8:37 AM GMT-4,741,6.723723525,51.53044703,44.31539119,-73.07596755,15.34177142,531.610279,,
9/5/2024, 8:37 AM GMT-4,742,6.737861986,51.14004301,44.31559566,-73.07594957,15.34417907,531.1272145,,
9/5/2024, 8:37 AM GMT-4,743,6.751999618,50.83716011,44.31580018,-73.07593315,15.34225014,529.5044038,,
9/5/2024, 8:37 AM GMT-4,744,6.766015193,50.58535715,44.31600308,-73.07592103,15.33956245,528.4683095,,
9/5/2024, 8:37 AM GMT-4,745,6.779950354,50.3409909,44.31620468,-73.0759049,15.33938567,529.4832767,,
9/5/2024, 8:37 AM GMT-4,746,6.793508465,49.6427803,44.31640086,-73.07589024,15.33507098,529.4556578,,
9/5/2024, 8:37 AM GMT-4,747,6.806973863,49.25439865,44.31659582,-73.07587927,15.34435429,526.9933541,,
9/5/2024, 8:37 AM GMT-4,748,6.820745423,49.35284658,44.31679485,-73.07585907,15.36165685,524.5490737,,
9/5/2024, 8:37 AM GMT-4,749,6.83434917,49.14267301,44.31699123,-73.07583527,15.38405943,522.9849713,,
9/5/2024, 8:37 AM GMT-4,750,6.84815656,49.29214541,44.31719043,-73.07580914,15.40801862,521.9673178,,
9/5/2024, 8:37 AM GMT-4,751,6.861849058,49.25465891,44.31738821,-73.07578712,15.43761601,520.4579539,,
9/5/2024, 8:37 AM GMT-4,752,6.87570772,49.18875674,44.31758806,-73.07575959,15.45706808,520.1971427,,
9/5/2024, 8:37 AM GMT-4,753,6.88921771,48.64890164,44.3177824,-73.07572669,15.48667955,521.6258722,,
9/5/2024, 8:37 AM GMT-4,754,6.902893701,48.07994821,44.31797738,-73.07567718,15.47719912,522.7116742,,
9/5/2024, 8:37 AM GMT-4,755,6.915952532,46.7765478,44.31816136,-73.07561537,15.44075581,525.2799538,,
9/5/2024, 8:37 AM GMT-4,756,6.929096845,45.78970906,44.31834481,-73.07554379,15.43979838,532.0384803,,
9/5/2024, 8:37 AM GMT-4,757,6.941684543,45.07431252,44.31851618,-73.07545646,15.45497645,534.8501961,,
9/5/2024, 8:37 AM GMT-4,758,6.95389305,44.82952388,44.31867915,-73.07536028,15.46612611,532.931112,,
9/5/2024, 8:37 AM GMT-4,759,6.966674225,45.40296153,44.31884427,-73.07524304,15.46501068,530.0733663,,
9/5/2024, 8:37 AM GMT-4,760,6.979620219,46.04079096,44.31901264,-73.07512744,15.46117783,526.919752,,
9/5/2024, 8:37 AM GMT-4,761,6.992651388,46.5921062,44.31918021,-73.07500579,15.45676771,525.371572,,
9/5/2024, 8:37 AM GMT-4,762,7.005606702,46.64827621,44.31934652,-73.07488408,15.45288481,524.1745706,,
9/5/2024, 8:37 AM GMT-4,763,7.018570396,46.35732277,44.31951273,-73.07476174,15.45218707,523.8661207,,
9/5/2024, 8:37 AM GMT-4,764,7.031203986,45.67459573,44.31967606,-73.07464618,15.4551501,522.934169,,
9/5/2024, 8:37 AM GMT-4,765,7.043307257,43.51939501,44.31982927,-73.07452689,15.45832901,522.8382573,,
9/5/2024, 8:37 AM GMT-4,766,7.054902347,41.31478687,44.31997758,-73.07441655,15.46116845,522.0778027,,
9/5/2024, 8:37 AM GMT-4,767,7.065967596,39.20310566,44.32012211,-73.07431952,15.4732818,522.1699309,,
9/5/2024, 8:37 AM GMT-4,768,7.076055184,36.31555714,44.32025359,-73.07423025,15.48559227,523.0446721,,
9/5/2024, 8:37 AM GMT-4,769,7.085462199,33.91187717,44.32037647,-73.07414776,15.48851931,524.0466098,,
9/5/2024, 8:37 AM GMT-4,770,7.09399538,31.16458303,44.32048961,-73.07407805,15.47735244,526.552322,,
9/5/2024, 8:37 AM GMT-4,771,7.101754165,28.15889187,44.32059201,-73.07401317,15.48153258,528.2506764,,
9/5/2024, 8:37 AM GMT-4,772,7.108821627,25.91891987,44.32068761,-73.07396186,15.48357103,530.7037478,,
9/5/2024, 8:37 AM GMT-4,773,7.115845313,26.2947726,44.32078363,-73.0739147,15.48325658,531.7816586,,
9/5/2024, 8:37 AM GMT-4,774,7.124053668,29.12299381,44.32089823,-73.07387016,15.48390582,533.4473429,,
9/5/2024, 8:38 AM GMT-4,775,7.133283769,33.04833087,44.3210287,-73.07382908,15.48639013,536.158173,,
9/5/2024, 8:38 AM GMT-4,776,7.143282787,36.71803143,44.32117053,-73.07378764,15.49672786,540.1247697,,
9/5/2024, 8:38 AM GMT-4,777,7.154350191,40.17365019,44.32132793,-73.07374472,15.50365357,543.6051019,,
9/5/2024, 8:38 AM GMT-4,778,7.166381247,43.50418452,44.32149907,-73.0736983,15.52689313,547.3401504,,
9/5/2024, 8:38 AM GMT-4,779,7.179113717,45.84210739,44.32168016,-73.07364899,15.55846795,549.2681714,,
9/5/2024, 8:38 AM GMT-4,780,7.191667832,47.15234293,44.32186101,-73.07362155,15.61143943,551.3115898,,
9/5/2024, 8:38 AM GMT-4,781,7.204872658,48.10221569,44.32204921,-73.07357329,15.69095453,554.5590927,,
9/5/2024, 8:38 AM GMT-4,782,7.218283896,48.32599124,44.32224079,-73.0735277,15.78497656,557.6407716,,
9/5/2024, 8:38 AM GMT-4,783,7.231611777,47.97093187,44.32243226,-73.07349244,15.87271272,560.277468,,
9/5/2024, 8:38 AM GMT-4,784,7.244847234,47.2295815,44.32262341,-73.07347067,15.97424712,563.9818208,,
9/5/2024, 8:38 AM GMT-4,785,7.258109121,46.78310132,44.32281554,-73.0734759,15.99581274,564.6776754,,
9/5/2024, 8:38 AM GMT-4,786,7.271887744,47.17138484,44.32301486,-73.07349209,15.86066351,565.7155649,,
9/5/2024, 8:38 AM GMT-4,787,7.285298682,47.28141237,44.32320657,-73.07353655,15.72726643,568.9940238,,
9/5/2024, 8:38 AM GMT-4,788,7.298690309,47.66725965,44.32339597,-73.07359555,15.70150189,573.405566,,
9/5/2024, 8:38 AM GMT-4,789,7.312197894,48.12672314,44.32358184,-73.0736813,15.68528035,577.2724906,,
9/5/2024, 8:38 AM GMT-4,790,7.325938706,48.59608519,44.32376957,-73.07377401,15.65768544,581.9510179,,
9/5/2024, 8:38 AM GMT-4,791,7.339876894,48.96071884,44.3239621,-73.07385931,15.65190801,587.54254,,
9/5/2024, 8:38 AM GMT-4,792,7.353584179,49.08742031,44.32415394,-73.07393125,15.63052074,593.2746586,,
9/5/2024, 8:38 AM GMT-4,793,7.367046701,48.96558705,44.3243451,-73.07398559,15.65415922,600.6351896,,
9/5/2024, 8:38 AM GMT-4,794,7.38088852,49.30071705,44.32454384,-73.07402345,15.64028119,609.2621026,,
9/5/2024, 8:38 AM GMT-4,795,7.394887412,49.48994153,44.32474519,-73.07405781,15.56722404,617.5170058,,
9/5/2024, 8:38 AM GMT-4,796,7.409107568,49.42380043,44.32495087,-73.0740752,15.50030101,624.2784523,,
9/5/2024, 8:38 AM GMT-4,797,7.422613725,48.59943448,44.32514562,-73.07410219,15.47092264,629.2797179,,
9/5/2024, 8:38 AM GMT-4,798,7.43586584,47.69297028,44.32533664,-73.07412964,15.46148133,634.7604218,,
9/5/2024, 8:38 AM GMT-4,799,7.449051213,47.51672912,44.32552675,-73.07415628,15.46647967,639.1677683,,
9/5/2024, 8:38 AM GMT-4,800,7.462374018,47.63289204,44.32571877,-73.07418415,15.45569139,642.7047033,,
9/5/2024, 8:38 AM GMT-4,801,7.4755946,47.43562499,44.32590943,-73.07421023,15.45902831,645.9383281,,
9/5/2024, 8:38 AM GMT-4,802,7.488760468,47.13248182,44.32609899,-73.07424025,15.44976065,648.8253082,,
9/5/2024, 8:38 AM GMT-4,803,7.501801533,46.68670137,44.32628712,-73.07426511,15.41897899,649.5589897,,
9/5/2024, 8:38 AM GMT-4,804,7.51478964,46.2942835,44.32647438,-73.07429141,15.39992741,650.5196368,,
9/5/2024, 8:38 AM GMT-4,805,7.527476218,45.46865037,44.32665775,-73.07430958,15.37569288,652.6100668,,
9/5/2024, 8:38 AM GMT-4,806,7.539929831,44.86739011,44.32683735,-73.07433413,15.36840578,655.8740765,,
9/5/2024, 8:38 AM GMT-4,807,7.552396395,44.47923033,44.32701726,-73.07435685,15.35784121,658.278916,,
9/5/2024, 8:38 AM GMT-4,808,7.564824484,44.4417609,44.32719682,-73.07437606,15.35011451,659.9254768,,
9/5/2024, 8:38 AM GMT-4,809,7.577219265,44.67930482,44.3273755,-73.07440159,15.35025687,662.509374,,
9/5/2024, 8:38 AM GMT-4,810,7.589550448,44.8227869,44.32755313,-73.07442854,15.35207161,667.154913,,
9/5/2024, 8:38 AM GMT-4,811,7.601886941,44.99719342,44.32773088,-73.07445514,15.34009749,670.6472149,,
9/5/2024, 8:38 AM GMT-4,812,7.614114188,45.07024644,44.32790675,-73.07448509,15.34502543,674.0278659,,
9/5/2024, 8:38 AM GMT-4,813,7.626803445,45.16886503,44.32808998,-73.07450666,15.35750329,674.8388313,,
9/5/2024, 8:38 AM GMT-4,814,7.639247749,44.8828822,44.32826969,-73.07452727,15.35487975,675.0342534,,
9/5/2024, 8:38 AM GMT-4,815,7.651656387,44.86227444,44.32844905,-73.07454505,15.35099372,674.8362398,,
9/5/2024, 8:38 AM GMT-4,816,7.664107396,44.8341617,44.32862851,-73.07457097,15.34742995,676.0093582,,
9/5/2024, 8:38 AM GMT-4,817,7.676628459,44.92989179,44.32880915,-73.07459475,15.3152935,677.4157477,,
9/5/2024, 8:38 AM GMT-4,818,7.689432933,45.33737509,44.32899351,-73.07462389,15.31089434,677.5730246,,
9/5/2024, 8:38 AM GMT-4,819,7.702411728,45.973916,44.32918092,-73.07464584,15.30867442,677.702724,,
9/5/2024, 8:38 AM GMT-4,820,7.715533532,46.6122361,44.32937036,-73.07466855,15.30547673,678.9442279,,
9/5/2024, 8:38 AM GMT-4,821,7.728766968,47.09599371,44.32956121,-73.07469469,15.30449427,680.1477157,,
9/5/2024, 8:38 AM GMT-4,822,7.742043483,47.09817822,44.32975237,-73.07472489,15.30685342,682.1365306,,
9/5/2024, 8:38 AM GMT-4,823,7.754902294,46.18367145,44.32993765,-73.07475249,15.31090216,682.963673,,
9/5/2024, 8:38 AM GMT-4,824,7.767507569,45.24279698,44.33011925,-73.07477985,15.31171253,684.5876311,,
9/5/2024, 8:38 AM GMT-4,825,7.780176267,44.92173829,44.33030109,-73.07481498,15.30615725,685.9043326,,
9/5/2024, 8:38 AM GMT-4,826,7.792752264,44.91701087,44.3304815,-73.07485095,15.30709747,687.8435015,,
9/5/2024, 8:38 AM GMT-4,827,7.805260597,45.13724086,44.33066126,-73.07488334,15.31006676,688.7124807,,
9/5/2024, 8:38 AM GMT-4,828,7.817917553,45.52179962,44.33084286,-73.07491925,15.31043909,688.5192626,,
9/5/2024, 8:38 AM GMT-4,829,7.83048264,45.40348632,44.33102314,-73.07495484,15.3143877,689.0285502,,
9/5/2024, 8:38 AM GMT-4,830,7.842973399,45.42330903,44.33120224,-73.07499137,15.31984911,690.6328395,,
9/5/2024, 8:38 AM GMT-4,831,7.855426486,45.3622964,44.33138124,-73.07502324,15.3160632,692.7315613,,
9/5/2024, 8:38 AM GMT-4,832,7.868154166,45.35252584,44.33156425,-73.07505509,15.33284324,694.1579585,,
9/5/2024, 8:38 AM GMT-4,833,7.880804797,45.46260031,44.33174502,-73.07509763,15.33870202,694.9531887,,
9/5/2024, 8:38 AM GMT-4,834,7.893506082,45.59088896,44.33192719,-73.07513429,15.33876147,695.5666822,,
9/5/2024, 8:39 AM GMT-4,835,7.906006878,45.42486208,44.33210617,-73.07517332,15.3390196,696.0460159,,
9/5/2024, 8:39 AM GMT-4,836,7.918648281,45.46384189,44.33228678,-73.07521599,15.34124421,696.6112294,,
9/5/2024, 8:39 AM GMT-4,837,7.931169814,45.36927232,44.33246651,-73.07525078,15.35304311,696.8848974,,
9/5/2024, 8:39 AM GMT-4,838,7.943645302,45.55061636,44.33264555,-73.07528565,15.3616193,696.9921019,,
9/5/2024, 8:39 AM GMT-4,839,7.956480577,46.09273276,44.33282921,-73.07532669,15.37836805,696.0693999,,
9/5/2024, 8:39 AM GMT-4,840,7.969402694,46.22723788,44.3330145,-73.07536442,15.40048591,696.8176639,,
9/5/2024, 8:39 AM GMT-4,841,7.982412567,46.15983385,44.33320164,-73.07539613,15.39638242,695.6624824,,
9/5/2024, 8:39 AM GMT-4,842,7.995481727,46.23001118,44.33338929,-73.07543183,15.37808958,696.6325248,,
9/5/2024, 8:39 AM GMT-4,843,8.008532909,46.3751103,44.33357683,-73.07546586,15.37186629,698.0987918,,
9/5/2024, 8:39 AM GMT-4,844,8.021567163,46.21780439,44.33376371,-73.07550416,15.36063997,698.3372327,,
9/5/2024, 8:39 AM GMT-4,845,8.034471716,45.94012013,44.33394918,-73.07553735,15.35840597,700.106607,,
