Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft),AVG Speed =,48.45855869
18/04/24, 9:53 PM GMT-4,847,13.43886373,72.51601801,44.24237987,-72.58572012,16.21134064,791.2637278,,
18/04/24, 9:53 PM GMT-4,848,13.45866609,72.31592219,44.24266195,-72.58579351,16.23267159,785.4864181,,
18/04/24, 9:53 PM GMT-4,849,13.47836492,72.11861674,44.24294221,-72.58586909,16.2150718,779.7250986,,
18/04/24, 9:53 PM GMT-4,850,13.49865887,72.10355558,44.24323173,-72.58594096,16.23566434,774.193856,,
18/04/24, 9:53 PM GMT-4,851,13.51817357,71.80311745,44.24351044,-72.58600767,16.27409448,768.8776743,,
18/04/24, 9:53 PM GMT-4,852,13.53757,71.37225736,44.24378717,-72.58607624,16.24879144,764.4084586,,
18/04/24, 9:53 PM GMT-4,853,13.55777363,71.53866823,44.24407477,-72.58615259,16.164533,759.5398065,,
18/04/24, 9:53 PM GMT-4,854,13.57801486,71.5126248,44.24436416,-72.5862192,16.13701161,754.6547843,,
18/04/24, 9:53 PM GMT-4,855,13.59811065,71.58890765,44.24464655,-72.5863184,16.11789901,751.7456034,,
18/04/24, 9:53 PM GMT-4,856,13.61815894,71.6048392,44.24492618,-72.58642832,16.06874004,745.7168184,,
18/04/24, 9:53 PM GMT-4,857,13.63771365,71.44461919,44.24519201,-72.58656526,16.03485769,740.958133,,
18/04/24, 9:53 PM GMT-4,858,13.65754338,71.46522695,44.24545422,-72.58672928,15.98650127,735.070195,,
18/04/24, 9:53 PM GMT-4,859,13.67789464,71.78298755,44.24571387,-72.58692443,15.9201915,730.3016432,,
18/04/24, 9:53 PM GMT-4,860,13.69820162,72.14978011,44.24596709,-72.58713368,15.93726095,725.8207114,,
18/04/24, 9:53 PM GMT-4,861,13.71866225,72.43969676,44.24621282,-72.58736523,15.94628926,721.9398606,,
18/04/24, 9:53 PM GMT-4,862,13.73867076,72.37687509,44.24643814,-72.58761993,15.98324883,716.0945477,,
18/04/24, 9:53 PM GMT-4,863,13.7584039,72.10489529,44.24665508,-72.58787996,16.02583252,712.5889168,,
18/04/24, 9:53 PM GMT-4,864,13.7783769,71.99325498,44.24685887,-72.58816683,16.06708175,708.7269847,,
18/04/24, 9:53 PM GMT-4,865,13.79869258,72.01178917,44.24705786,-72.58846967,15.98993675,702.99903,,
18/04/24, 9:53 PM GMT-4,866,13.81877237,71.8562283,44.24724187,-72.58878431,15.89954889,697.9534982,,
18/04/24, 9:53 PM GMT-4,867,13.83880548,71.72490182,44.24740638,-72.58911819,15.89484309,692.4082838,,
18/04/24, 9:53 PM GMT-4,868,13.85917268,71.81344266,44.24756197,-72.58946828,15.9191402,691.6370658,,
18/04/24, 9:53 PM GMT-4,869,13.87881463,71.77876359,44.24768591,-72.58982595,15.92246461,683.1870489,,
18/04/24, 9:53 PM GMT-4,870,13.89924824,71.81822127,44.24780622,-72.59020363,15.89986021,679.891971,,
18/04/24, 9:53 PM GMT-4,871,13.91947238,71.83038113,44.24791474,-72.59058365,15.89014043,676.2637351,,
18/04/24, 9:53 PM GMT-4,872,13.93951696,71.75668812,44.24802002,-72.59096155,15.87296616,671.3559675,,
18/04/24, 9:53 PM GMT-4,873,13.95935931,71.60844876,44.24812842,-72.59133331,15.8728895,667.6057229,,
18/04/24, 9:53 PM GMT-4,874,13.97906271,71.29571851,44.24823879,-72.5917009,15.8355967,663.2057719,,
18/04/24, 9:53 PM GMT-4,875,13.99896034,71.15084978,44.24835463,-72.59206948,15.8276103,660.5797452,,
18/04/24, 9:53 PM GMT-4,876,14.01904419,71.23334909,44.2484839,-72.59243347,15.82003066,657.6084605,,
18/04/24, 9:53 PM GMT-4,877,14.03914854,71.40330126,44.24862547,-72.59278891,15.83470654,654.7355264,,
18/04/24, 9:53 PM GMT-4,878,14.05884983,71.48301448,44.24877604,-72.5931275,15.86951972,651.7202393,,
18/04/24, 9:53 PM GMT-4,879,14.07878779,71.58943671,44.24893257,-72.59346649,15.91506018,648.7266532,,
18/04/24, 9:53 PM GMT-4,880,14.09909539,71.9597279,44.24909548,-72.59380859,15.94241887,648.8045265,,
18/04/24, 9:53 PM GMT-4,881,14.11893602,71.9344098,44.24927505,-72.59412203,15.99230373,645.029509,,
18/04/24, 9:53 PM GMT-4,882,14.13904989,72.02132079,44.24946659,-72.5944287,16.00853309,640.9128722,,
18/04/24, 9:53 PM GMT-4,883,14.15936329,72.15500245,44.24966808,-72.59472826,16.1074596,639.1562134,,
18/04/24, 9:53 PM GMT-4,884,14.17969253,72.2774117,44.24987376,-72.59502267,16.19898949,636.743819,,
18/04/24, 9:53 PM GMT-4,885,14.1997102,72.28964836,44.25008597,-72.59529871,16.34164015,632.3107652,,
18/04/24, 9:53 PM GMT-4,886,14.21987644,72.37723348,44.25030892,-72.59556244,16.37869672,629.3375301,,
18/04/24, 9:53 PM GMT-4,887,14.24026117,72.44541403,44.25053244,-72.59583202,16.39786564,626.7876208,,
18/04/24, 9:53 PM GMT-4,888,14.26078954,72.5487259,44.25077348,-72.59607536,16.43731734,626.1093884,,
18/04/24, 9:53 PM GMT-4,889,14.28092666,72.50685332,44.25102677,-72.59627759,16.379687,619.1463863,,
18/04/24, 9:53 PM GMT-4,890,14.30122861,72.60280101,44.25128223,-72.59648125,16.32385262,616.604458,,
18/04/24, 9:53 PM GMT-4,891,14.32129771,72.59388378,44.25153471,-72.59668271,16.55596188,611.5822184,,
18/04/24, 9:53 PM GMT-4,892,14.34148862,72.57818263,44.25179228,-72.59687646,16.86456846,608.0583414,,
18/04/24, 9:53 PM GMT-4,893,14.36149488,72.58838838,44.25204971,-72.59706255,17.78396935,601.9654649,,
18/04/24, 9:53 PM GMT-4,894,14.38162238,72.44363058,44.25231196,-72.5972407,18.87702158,596.7416475,,
18/04/24, 9:53 PM GMT-4,895,14.40168688,72.32924257,44.25257417,-72.59741608,20.40645334,590.5358479,,
18/04/24, 9:53 PM GMT-4,896,14.42182033,72.21243112,44.25283538,-72.59759745,22.10811751,586.4024022,,
18/04/24, 9:53 PM GMT-4,897,14.44182062,72.1876762,44.25309535,-72.59777628,23.50709645,580.1140785,,
18/04/24, 9:53 PM GMT-4,898,14.46236137,72.35212871,44.25336357,-72.59795642,24.87854149,575.8268077,,
18/04/24, 9:53 PM GMT-4,899,14.48238869,72.36435683,44.25362502,-72.59813224,26.33464702,569.8055422,,
18/04/24, 9:53 PM GMT-4,900,14.50213847,72.17468009,44.25388088,-72.59831122,27.63784552,562.1230514,,
18/04/24, 9:53 PM GMT-4,901,14.52242785,72.23711777,44.25414668,-72.59848663,28.73399218,557.611187,,
18/04/24, 9:53 PM GMT-4,902,14.54284551,72.13395096,44.25441135,-72.59867122,29.967411,558.4701706,,
18/04/24, 9:53 PM GMT-4,903,14.56218885,71.80473876,44.25466134,-72.5988482,30.96707636,553.9721981,,
18/04/24, 9:53 PM GMT-4,904,14.58200843,71.66480224,44.25491833,-72.59902718,31.79034325,552.4672145,,
18/04/24, 9:53 PM GMT-4,905,14.60159848,71.50125,44.25516899,-72.59921318,32.91663015,549.8611194,,
18/04/24, 9:54 PM GMT-4,906,14.62154468,71.51557303,44.25542616,-72.59939735,33.88256647,549.3547927,,
18/04/24, 9:54 PM GMT-4,907,14.64141141,71.41181316,44.25568493,-72.59957346,34.07490644,550.424704,,
18/04/24, 9:54 PM GMT-4,908,14.66125732,71.55985199,44.25594121,-72.5997556,33.83925689,550.2885189,,
18/04/24, 9:54 PM GMT-4,909,14.68205765,72.03767047,44.2562135,-72.59993603,33.49484841,554.094478,,
18/04/24, 9:54 PM GMT-4,910,14.70193458,72.27252216,44.25646977,-72.60011957,33.39121455,552.7778347,,
18/04/24, 9:54 PM GMT-4,911,14.72147807,72.18689968,44.25672273,-72.60029733,33.5273791,553.2252191,,
18/04/24, 9:54 PM GMT-4,912,14.74132345,72.15843281,44.25698148,-72.60047251,33.74056974,552.0916088,,
18/04/24, 9:54 PM GMT-4,913,14.76115409,72.08889548,44.25724094,-72.60064492,33.43078515,554.3729606,,
18/04/24, 9:54 PM GMT-4,914,14.781449,72.1362976,44.25750831,-72.6008159,33.0641274,557.4611544,,
18/04/24, 9:54 PM GMT-4,915,14.80149123,72.32838925,44.25777138,-72.60098767,32.56862349,556.1817066,,
18/04/24, 9:54 PM GMT-4,916,14.82028525,72.32838925,44.2580169,-72.60115218,23.76819766,557.316163,,
18/04/24, 9:54 PM GMT-4,917,14.8400137,71.70754522,44.25827257,-72.60133075,20.70352071,559.042828,,
18/04/24, 9:54 PM GMT-4,918,14.8606668,72.24239131,44.25854013,-72.60151794,19.86585015,559.5699215,,
18/04/24, 9:54 PM GMT-4,919,14.88120682,72.32961803,44.25879508,-72.60173236,19.08098367,561.45551,,
18/04/24, 9:54 PM GMT-4,920,14.90131912,72.0637651,44.25904352,-72.60194509,18.49831931,561.0286583,,
18/04/24, 9:54 PM GMT-4,921,14.92175285,72.29838639,44.25928853,-72.60217722,18.19739093,565.2497606,,
18/04/24, 9:54 PM GMT-4,922,14.9411419,71.69676774,44.2595116,-72.60241571,17.84550137,567.4972568,,
18/04/24, 9:54 PM GMT-4,923,14.96106582,71.56313728,44.25972572,-72.6026861,17.77290729,570.4535911,,
18/04/24, 9:54 PM GMT-4,924,14.98125853,71.72492742,44.25993324,-72.60297413,17.77274615,575.7397928,,
18/04/24, 9:54 PM GMT-4,925,15.00118838,71.89285294,44.26012726,-72.60327279,17.76214091,579.3472835,,
18/04/24, 9:54 PM GMT-4,926,15.0213909,72.23254395,44.26030636,-72.60359612,17.78351567,584.4984664,,
18/04/24, 9:54 PM GMT-4,927,15.04130925,72.48996605,44.26047115,-72.60392698,17.78550718,587.6139382,,
18/04/24, 9:54 PM GMT-4,928,15.0612131,72.72683158,44.26062265,-72.60426965,18.23518435,589.6490134,,
18/04/24, 9:54 PM GMT-4,929,15.08103107,72.6986207,44.26076418,-72.60461855,18.42982559,592.6946678,,
18/04/24, 9:54 PM GMT-4,930,15.10092524,72.78381652,44.26089024,-72.60498054,18.47875459,596.4978596,,
18/04/24, 9:54 PM GMT-4,931,15.12079198,72.6617998,44.26098084,-72.60536207,18.26742092,598.7929262,,
18/04/24, 9:54 PM GMT-4,932,15.1405822,72.58014527,44.26106698,-72.605744,18.03963261,599.1565289,,
18/04/24, 9:54 PM GMT-4,933,15.1603012,72.64778822,44.26113253,-72.60613233,17.84102398,599.5137208,,
18/04/24, 9:54 PM GMT-4,934,15.18018793,72.67083649,44.26118419,-72.60652818,18.00308135,601.016808,,
18/04/24, 9:54 PM GMT-4,935,15.20001631,72.88030181,44.26122015,-72.60692622,18.19707805,600.5971202,,
18/04/24, 9:54 PM GMT-4,936,15.21998455,72.95928543,44.26124253,-72.60732903,18.15737291,600.2643308,,
18/04/24, 9:54 PM GMT-4,937,15.24032454,73.1289432,44.2612775,-72.60773766,18.02289168,600.6591031,,
18/04/24, 9:54 PM GMT-4,938,15.26021924,72.99101199,44.26129876,-72.6081391,17.78592332,599.2887868,,
18/04/24, 9:54 PM GMT-4,939,15.28010926,72.75477792,44.2613211,-72.60854032,17.69453109,597.9030703,,
18/04/24, 9:54 PM GMT-4,940,15.29973257,72.5347826,44.26134518,-72.60893594,17.58973016,596.1970443,,
18/04/24, 9:54 PM GMT-4,941,15.32012331,72.45443366,44.26137864,-72.60934585,17.67998818,600.4524348,,
18/04/24, 9:54 PM GMT-4,942,15.33980469,72.14809906,44.26141469,-72.60974087,17.79540374,602.9562778,,
18/04/24, 9:54 PM GMT-4,943,15.35981636,72.14076048,44.26145622,-72.6101416,18.30559136,602.8980112,,
18/04/24, 9:54 PM GMT-4,944,15.38067587,72.72199323,44.26151564,-72.61055542,18.71548047,603.8352607,,
18/04/24, 9:54 PM GMT-4,945,15.40127393,73.11862652,44.26159859,-72.61095577,19.1736556,603.0581927,,
18/04/24, 9:54 PM GMT-4,946,15.42142152,73.11491456,44.26167764,-72.61134819,19.28619418,603.0488785,,
18/04/24, 9:54 PM GMT-4,947,15.44126893,72.91970828,44.26177714,-72.61172496,18.47709943,599.2741284,,
18/04/24, 9:54 PM GMT-4,948,15.46200606,73.23600116,44.26186965,-72.61212416,17.62569946,601.1239497,,
18/04/24, 9:54 PM GMT-4,949,15.48166404,73.02483774,44.26198664,-72.61248682,17.51075635,597.2068897,,
18/04/24, 9:54 PM GMT-4,950,15.50183324,73.02688571,44.26211393,-72.61285416,17.63246404,596.4500873,,
18/04/24, 9:54 PM GMT-4,951,15.52229001,73.02936888,44.26225299,-72.6132197,17.70660221,593.9577195,,
18/04/24, 9:54 PM GMT-4,952,15.54234012,72.80343443,44.26239522,-72.61357345,18.20358137,591.735941,,
18/04/24, 9:54 PM GMT-4,953,15.56256671,72.91899149,44.26254497,-72.61392525,18.5860101,588.9114896,,
18/04/24, 9:54 PM GMT-4,954,15.58294123,72.92376157,44.26270544,-72.61427129,18.75269035,585.4566614,,
18/04/24, 9:54 PM GMT-4,955,15.60289152,72.91512594,44.26287053,-72.61460265,18.4839876,581.0747566,,
18/04/24, 9:54 PM GMT-4,956,15.62288322,72.80657466,44.26302175,-72.61494767,18.36103307,576.629566,,
18/04/24, 9:54 PM GMT-4,957,15.64303736,72.68455793,44.26318275,-72.6152879,17.93506478,573.1871254,,
18/04/24, 9:54 PM GMT-4,958,15.66320151,72.71840928,44.26334163,-72.6156303,17.90172998,569.8071756,,
18/04/24, 9:54 PM GMT-4,959,15.68325667,72.74457217,44.26349593,-72.61597417,17.50500552,565.9840754,,
18/04/24, 9:54 PM GMT-4,960,15.70322061,72.59380698,44.26366314,-72.6163038,17.16017622,561.2128047,,
18/04/24, 9:54 PM GMT-4,961,15.72207918,72.05883289,44.26381953,-72.61661671,17.10043077,558.1845214,,
18/04/24, 9:54 PM GMT-4,962,15.74174939,71.68377162,44.26397228,-72.61695274,17.1762022,556.219328,,
18/04/24, 9:54 PM GMT-4,963,15.76161618,71.27372836,44.26412814,-72.61729071,17.18117551,557.597909,,
18/04/24, 9:54 PM GMT-4,964,15.7814147,71.07210082,44.26428103,-72.61762969,17.13728866,558.8811913,,
18/04/24, 9:54 PM GMT-4,965,15.80146871,71.1258346,44.26442993,-72.61797815,17.26234578,558.864186,,
18/04/24, 9:55 PM GMT-4,966,15.8211958,71.1949794,44.26458283,-72.61831541,17.46978716,558.9469502,,
18/04/24, 9:55 PM GMT-4,967,15.84058471,71.18138596,44.26473087,-72.61864884,17.50285757,560.398247,,
18/04/24, 9:55 PM GMT-4,968,15.8600189,71.11923841,44.26488248,-72.61898022,17.50783244,560.0957163,,
18/04/24, 9:55 PM GMT-4,969,15.87987231,71.20732699,44.26503398,-72.61932173,17.63196811,562.5643269,,
18/04/24, 9:55 PM GMT-4,970,15.89921256,71.24192499,44.26519138,-72.61964551,18.04524577,564.1656128,,
18/04/24, 9:55 PM GMT-4,971,15.91974544,71.68072526,44.26535913,-72.61998865,18.37805403,567.0574334,,
18/04/24, 9:55 PM GMT-4,972,15.93927929,71.62919305,44.26550581,-72.62032669,18.47431475,566.4510208,,
18/04/24, 9:55 PM GMT-4,973,15.95937415,71.77980465,44.26565,-72.62067995,18.54688849,567.3567567,,
18/04/24, 9:55 PM GMT-4,974,15.97893706,71.62538723,44.26579609,-72.62101918,19.00652323,566.7366462,,
18/04/24, 9:55 PM GMT-4,975,15.99937042,71.34243797,44.26596357,-72.62136014,18.79174,566.1930382,,
18/04/24, 9:55 PM GMT-4,976,16.01965298,70.65039262,44.26611257,-72.6217139,18.72647526,566.7002851,,
18/04/24, 9:55 PM GMT-4,977,16.03936859,69.91437552,44.26625367,-72.62206079,18.77142748,565.4930928,,
18/04/24, 9:55 PM GMT-4,978,16.058786,69.40900749,44.26640692,-72.6223903,18.32338202,561.7975657,,
18/04/24, 9:55 PM GMT-4,979,16.07894315,69.43844715,44.26657719,-72.6227217,17.83882127,558.9170747,,
18/04/24, 9:55 PM GMT-4,980,16.09825042,69.36420375,44.26671393,-72.62306254,17.20521762,555.5036365,,
18/04/24, 9:55 PM GMT-4,981,16.11744961,69.3337273,44.26685755,-72.62339526,16.64109953,551.9582539,,
18/04/24, 9:55 PM GMT-4,982,16.13677433,69.36490774,44.26699663,-72.62373465,16.3919568,550.3568792,,
18/04/24, 9:55 PM GMT-4,983,16.15636802,69.91432006,44.26714268,-72.62407465,16.2335289,545.0496585,,
18/04/24, 9:55 PM GMT-4,984,16.17550756,70.16218493,44.26728164,-72.62440983,16.07295304,542.2702848,,
18/04/24, 9:55 PM GMT-4,985,16.19508978,70.5543852,44.26742769,-72.62474955,15.99271205,540.8640253,,
18/04/24, 9:55 PM GMT-4,986,16.21488059,70.74010679,44.26756754,-72.62509918,15.94671009,541.3187848,,
18/04/24, 9:55 PM GMT-4,987,16.2345642,70.99403026,44.26770673,-72.62544684,15.9202838,540.2291371,,
18/04/24, 9:55 PM GMT-4,988,16.25420623,71.09005475,44.26785099,-72.62578946,15.96076333,539.3557437,,
18/04/24, 9:55 PM GMT-4,989,16.27385308,70.91330586,44.26799006,-72.62613636,15.98375101,540.6690005,,
18/04/24, 9:55 PM GMT-4,990,16.29347844,70.75487355,44.26813562,-72.62647751,16.0143903,544.9624883,,
18/04/24, 9:55 PM GMT-4,991,16.31309267,70.83568329,44.268276,-72.62682263,16.09781804,544.1053513,,
18/04/24, 9:55 PM GMT-4,992,16.33328757,71.13067295,44.26842717,-72.62717253,16.16224581,549.0059554,,
18/04/24, 9:55 PM GMT-4,993,16.35338182,71.36870326,44.26857234,-72.627525,16.25516805,552.0888798,,
18/04/24, 9:55 PM GMT-4,994,16.37314666,71.53621066,44.26871055,-72.6278753,16.38744656,554.9790451,,
18/04/24, 9:55 PM GMT-4,995,16.39290331,71.62054889,44.26885503,-72.62822044,16.37122658,557.776823,,
18/04/24, 9:55 PM GMT-4,996,16.41302493,71.87826111,44.26899553,-72.62857723,16.38715557,559.6740337,,
18/04/24, 9:55 PM GMT-4,997,16.43327518,72.18644742,44.26913881,-72.62893484,16.39967724,559.7838815,,
18/04/24, 9:55 PM GMT-4,998,16.45365751,72.51538655,44.26927845,-72.62929828,16.38928945,560.590333,,
18/04/24, 9:55 PM GMT-4,999,16.47368244,72.54617446,44.26942294,-72.62964969,16.44551494,560.6912235,,
18/04/24, 9:55 PM GMT-4,1000,16.49375941,72.57232883,44.26957353,-72.62999729,16.47367148,562.4584878,,
18/04/24, 9:55 PM GMT-4,1001,16.51386808,72.57714157,44.26972885,-72.63034158,16.57906846,560.8975726,,
18/04/24, 9:55 PM GMT-4,1002,16.53414672,72.69006187,44.26987699,-72.63069597,16.64486667,558.7456442,,
18/04/24, 9:55 PM GMT-4,1003,16.55437003,72.75763656,44.27001825,-72.63105453,16.73926885,558.6451725,,
18/04/24, 9:55 PM GMT-4,1004,16.57460977,72.89210327,44.27016116,-72.63141219,16.8357439,556.5038511,,
18/04/24, 9:55 PM GMT-4,1005,16.59440504,72.81275272,44.2702975,-72.63176462,17.02820746,552.6830651,,
18/04/24, 9:55 PM GMT-4,1006,16.61409221,72.58819211,44.27043034,-72.63211719,17.22324763,551.2108632,,
18/04/24, 9:55 PM GMT-4,1007,16.63415783,72.44037942,44.27057095,-72.6324726,17.2650976,548.9335175,,
18/04/24, 9:55 PM GMT-4,1008,16.65423213,72.28661053,44.27070833,-72.63283067,17.44130208,546.4715893,,
18/04/24, 9:55 PM GMT-4,1009,16.67440131,72.15841574,44.27085988,-72.63317966,17.56694742,546.0406114,,
18/04/24, 9:55 PM GMT-4,1010,16.6937884,71.62086462,44.27100105,-72.63351885,17.47075554,544.1027775,,
18/04/24, 9:55 PM GMT-4,1011,16.7135564,71.41963387,44.2711514,-72.63385935,17.27542595,545.8471115,,
18/04/24, 9:55 PM GMT-4,1012,16.73333343,71.43144387,44.27129615,-72.63420476,17.22688336,547.8228941,,
18/04/24, 9:55 PM GMT-4,1013,16.75386669,71.90310989,44.27144191,-72.634567,16.93552458,548.7983416,,
18/04/24, 9:55 PM GMT-4,1014,16.77362685,71.80647954,44.27158259,-72.63491529,16.80622943,549.0652628,,
18/04/24, 9:55 PM GMT-4,1015,16.79276099,71.38713505,44.27171413,-72.63525615,16.72489959,549.1472979,,
18/04/24, 9:55 PM GMT-4,1016,16.81265033,71.39554882,44.27184706,-72.63561327,16.67559357,550.3185532,,
18/04/24, 9:55 PM GMT-4,1017,16.83268504,71.558636,44.27196933,-72.635981,16.56825045,552.8406737,,
18/04/24, 9:55 PM GMT-4,1018,16.85218924,71.50776086,44.27208705,-72.63633983,16.49337856,553.5763612,,
18/04/24, 9:55 PM GMT-4,1019,16.87189799,71.5356304,44.27220076,-72.6367057,16.4799245,553.2073806,,
18/04/24, 9:55 PM GMT-4,1020,16.89218475,71.83661039,44.27231784,-72.63708227,16.45666304,553.0172128,,
18/04/24, 9:55 PM GMT-4,1021,16.91224115,71.96176735,44.27244402,-72.6374479,16.35199978,552.9707084,,
18/04/24, 9:55 PM GMT-4,1022,16.93251233,72.12857502,44.27256602,-72.63782106,16.28517374,552.4713034,,
18/04/24, 9:55 PM GMT-4,1023,16.95298651,72.44578949,44.27268275,-72.63820198,16.20351851,550.1671242,,
18/04/24, 9:55 PM GMT-4,1024,16.97310749,72.46001439,44.27279598,-72.63857721,16.11512529,549.9006641,,
18/04/24, 9:55 PM GMT-4,1025,16.99318722,72.39011867,44.27291275,-72.6389494,16.0658834,547.9332718,,
18/04/24, 9:56 PM GMT-4,1026,17.01331727,72.44340872,44.27303278,-72.63932069,16.05120908,545.3925413,,
18/04/24, 9:56 PM GMT-4,1027,17.03389681,72.84618593,44.27316134,-72.63969647,16.02009733,544.5607297,,
18/04/24, 9:56 PM GMT-4,1028,17.05424521,72.9300847,44.27327898,-72.64007407,15.96992774,544.9668246,,
18/04/24, 9:56 PM GMT-4,1029,17.07444986,73.00442624,44.27339943,-72.64044675,15.9159519,546.153894,,
18/04/24, 9:56 PM GMT-4,1030,17.09440972,73.04605136,44.27352032,-72.64081371,15.93225322,543.0801156,,
18/04/24, 9:56 PM GMT-4,1031,17.11441214,73.07918591,44.27364289,-72.64118052,15.99625234,540.9197059,,
18/04/24, 9:56 PM GMT-4,1032,17.1350564,73.30801313,44.27376336,-72.64156293,16.06968183,541.8939942,,
18/04/24, 9:56 PM GMT-4,1033,17.15548761,73.47459894,44.27388384,-72.64194062,16.18768495,541.5494651,,
18/04/24, 9:56 PM GMT-4,1034,17.17555257,73.39374654,44.27399834,-72.64231387,16.24868037,541.7905759,,
18/04/24, 9:56 PM GMT-4,1035,17.19635626,73.81712299,44.27411467,-72.64270227,16.35378636,537.3513363,,
18/04/24, 9:56 PM GMT-4,1036,17.2175756,74.20349079,44.27423703,-72.64309623,16.35321065,537.8537982,,
18/04/24, 9:56 PM GMT-4,1037,17.23742252,73.90342812,44.27435972,-72.6434595,16.68636464,537.1308176,,
18/04/24, 9:56 PM GMT-4,1038,17.25672134,73.35777896,44.27447412,-72.64381589,16.80406114,535.1238153,,
18/04/24, 9:56 PM GMT-4,1039,17.27632353,72.94855062,44.27459891,-72.64417225,16.79441175,535.8819177,,
18/04/24, 9:56 PM GMT-4,1040,17.29699951,73.01836954,44.27472387,-72.64455255,16.71475742,539.5168778,,
18/04/24, 9:56 PM GMT-4,1041,17.31649248,72.58670733,44.2748351,-72.64491517,16.2839926,539.784109,,
18/04/24, 9:56 PM GMT-4,1042,17.3358273,72.17005508,44.2749485,-72.64527298,16.13593841,540.8064466,,
18/04/24, 9:56 PM GMT-4,1043,17.35610833,72.40510303,44.27506384,-72.64565049,16.09559812,541.7882455,,
18/04/24, 9:56 PM GMT-4,1044,17.3761277,72.36217232,44.27518391,-72.64601931,16.07896044,541.8629536,,
18/04/24, 9:56 PM GMT-4,1045,17.39556239,72.23873055,44.27529399,-72.64638133,16.04073524,543.423548,,
18/04/24, 9:56 PM GMT-4,1046,17.41502188,72.01504887,44.27541409,-72.64673765,16.02780839,543.4450763,,
18/04/24, 9:56 PM GMT-4,1047,17.43461106,71.85046837,44.27553667,-72.64709522,15.9987476,542.9650365,,
18/04/24, 9:56 PM GMT-4,1048,17.45450573,71.80192279,44.27565733,-72.64746088,16.00109268,545.5873946,,
18/04/24, 9:56 PM GMT-4,1049,17.47447271,71.85797761,44.27577221,-72.64783175,15.97487915,547.9789592,,
18/04/24, 9:56 PM GMT-4,1050,17.49481913,72.02715753,44.27589585,-72.64820557,16.05417836,550.2030377,,
18/04/24, 9:56 PM GMT-4,1051,17.51464185,71.92405898,44.27601818,-72.64856854,16.14305499,550.1542132,,
18/04/24, 9:56 PM GMT-4,1052,17.53419547,71.67798609,44.27613296,-72.64893035,16.16510558,551.6887114,,
18/04/24, 9:56 PM GMT-4,1053,17.55416175,71.61478042,44.27624933,-72.64930031,16.20815703,555.0891615,,
18/04/24, 9:56 PM GMT-4,1054,17.57443565,71.80608701,44.27636443,-72.64967781,16.19735936,556.0802455,,
18/04/24, 9:56 PM GMT-4,1055,17.59490611,71.88577036,44.27648489,-72.6500564,16.23754165,558.4269952,,
18/04/24, 9:56 PM GMT-4,1056,17.61487771,71.90317816,44.27660312,-72.65042531,16.16698602,560.6900082,,
18/04/24, 9:56 PM GMT-4,1057,17.63457881,71.87860244,44.27671919,-72.65078959,16.13714928,560.3949283,,
18/04/24, 9:56 PM GMT-4,1058,17.65400458,71.83521948,44.27683551,-72.6511476,16.11126741,559.226977,,
18/04/24, 9:56 PM GMT-4,1059,17.67362917,72.09526981,44.27694501,-72.65151415,16.06328489,557.8245428,,
18/04/24, 9:56 PM GMT-4,1060,17.69348615,72.21939424,44.27705482,-72.6518856,16.06107592,555.0235603,,
18/04/24, 9:56 PM GMT-4,1061,17.71403997,72.50674239,44.27716576,-72.65227165,15.9801059,554.4092688,,
18/04/24, 9:56 PM GMT-4,1062,17.73421568,72.55091894,44.27728758,-72.65264284,15.93161807,554.0531375,,
18/04/24, 9:56 PM GMT-4,1063,17.75424687,72.64815515,44.27740835,-72.65301148,15.90302504,552.12014,,
18/04/24, 9:56 PM GMT-4,1064,17.77367208,72.45573924,44.27753422,-72.65336312,15.85508789,551.1252534,,
18/04/24, 9:56 PM GMT-4,1065,17.79376291,72.4735225,44.2776516,-72.65373522,15.84645226,548.6128916,,
18/04/24, 9:56 PM GMT-4,1066,17.81391661,72.38223396,44.27776802,-72.6541093,15.81753853,547.4038992,,
18/04/24, 9:56 PM GMT-4,1067,17.83389676,72.18456157,44.27788234,-72.65448081,15.83046069,546.3633041,,
18/04/24, 9:56 PM GMT-4,1068,17.85430059,72.11531437,44.27800016,-72.65485955,15.84033535,550.7546521,,
18/04/24, 9:56 PM GMT-4,1069,17.87449968,72.18924632,44.27811977,-72.65523267,15.84441068,550.3570287,,
18/04/24, 9:56 PM GMT-4,1070,17.89427008,72.08426193,44.27823657,-72.65559803,15.86059467,552.9600587,,
18/04/24, 9:56 PM GMT-4,1071,17.91374657,71.79292876,44.27835567,-72.65595539,15.90180949,554.7746838,,
18/04/24, 9:56 PM GMT-4,1072,17.93379308,72.026765,44.27848369,-72.65631959,15.87163952,556.2055529,,
18/04/24, 9:56 PM GMT-4,1073,17.95375824,72.23551352,44.27863569,-72.6566634,15.89250115,556.1547185,,
18/04/24, 9:56 PM GMT-4,1074,17.97433771,72.43643707,44.27879721,-72.65701352,15.91259151,557.8426138,,
18/04/24, 9:56 PM GMT-4,1075,17.9943175,72.22616109,44.27897073,-72.65733721,15.92906023,555.3646465,,
18/04/24, 9:56 PM GMT-4,1076,18.01517431,72.67319166,44.27916336,-72.65766249,15.96437559,557.4183417,,
18/04/24, 9:56 PM GMT-4,1077,18.03528022,72.47697846,44.27936935,-72.65795025,16.0403504,555.0123664,,
